,symbol,date,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
1,BEP,2020-12-31,FY,0.605702364394993,0.46070931849791374,0.14986091794158554,85.64566929133858,7.448979591836735,93.09464888317531,36.38540031397174,56.70924856920357,0.6656167979002625,0.18451443569553805,-0.050393700787401574,-0.03412073490813648,0.765625,-0.0026145368247455854,,0.015006617427315032,0.6770833333333334,-0.27311522048364156,0.18451443569553805,0.5622259764289449,,,,0.7202868852459017,0.07154292023185206,,4.261744966442953,10.031496062992126,49.0,0.08544516707782014,0.07662604078677447,4.715507021248053,3.0890937199379604,1.5681971652453015,-6.507692307692308,0.3401574803149606,0.6550925925925926,0.07154292023185206,1.101104502973662,-2.8993288590604025,3.2481203007518795,-6.507692307692308,,,3.267757532055036,-95.770432285613,14.664494931837089,9.606602003958093,9.606602003958093,0.06641500158502987,3.267757532055036,0.06795095471935046,14.585748401321244,
2,BEP,2019-12-31,FY,0.8784266984505363,0.5137067938021455,0.06853396901072706,80.71644295302013,0.0,80.71644295302013,40.034584980237156,40.68185797278298,0.6604026845637584,0.3610738255033557,0.1087248322147651,0.003355704697986577,0.1574074074074074,0.0002801826791067776,,0.03163496310234322,0.030864197530864196,0.30111524163568776,0.3610738255033557,0.4920007845115015,,,,1.5777126099706744,0.10882643440782976,,4.522003034901366,9.117117117117116,,0.09705575820739969,0.08349443837381973,5.509090909090909,4.622727272727273,0.9227272727272727,75.3,0.40671140939597317,0.8391089108910891,0.10882643440782976,1.7314285714285715,-6.2153846153846155,2.172043010752688,75.3,,,1.8884221503355705,562.7498008,5.5334297030481805,4.643150171617162,4.643150171617162,-11.438327692547483,1.8884221503355705,0.13380724416597609,10.804346533419857,
3,BEP,2018-12-31,FY,1.1610420367081113,0.43280047365304913,0.10242747187685021,68.29979879275653,0.0,68.29979879275653,26.776061776061773,41.52373701669476,0.6525821596244131,0.35110663983903423,0.1153588195841717,0.02079141515761234,-0.17151162790697674,0.0018180218749083658,,0.03230085765410008,0.18023255813953487,0.32855778414517667,0.35110663983903423,0.4954696067794622,,,,1.4851063829787234,0.10291099085650308,,5.344086021505376,13.631578947368421,,0.10277796925622114,0.08744098759639915,4.112114877234208,3.2360069931453244,0.6449645274356465,11.387096774193548,0.3698859825620389,0.7869446962828649,0.10291099085650308,2.228282828282828,-4.693617021276595,2.3418259023354566,11.387096774193548,,,1.3934747293704561,67.02163940294678,4.787259957353341,3.7673088331665463,3.7673088331665463,0.09503119968689301,1.3934747293704561,0.16990179404195366,9.626942791737198,
4,BEP,2017-12-31,FY,0.6626889419252188,0.5175019888623708,0.31782020684168655,69.80190476190475,0.0,69.80190476190475,43.66564417177914,26.13626059012561,0.6274285714285714,0.29828571428571427,0.05295238095238095,-0.0015238095238095239,0.6330935251798561,-0.00012943308309603936,,0.027580133849947164,-0.02877697841726619,0.17752234993614305,0.29828571428571427,0.5378591768055915,,,,1.2389240506329113,0.07887132415434302,,5.229083665338646,8.35897435897436,,0.09692426983716723,0.08494046078177582,3.4296373911279074,2.117653259823589,2.9528882279215494,-160.5,0.3535238095238095,0.6174568965517241,0.07887132415434302,0.5536992840095465,-2.6140845070422536,3.2334494773519165,-160.5,,,1.8066988298864814,-1185.6461071130034,8.276761655239117,5.1105435651422555,5.1105435651422555,-14.39186871228953,1.8066988298864814,0.1353692295172381,10.487039004307086,
0,PDCE,2021-12-31,FY,0.4983969064097659,0.4699879143045943,0.03676681563662922,56.99804862416446,0.0,56.99804862416446,51.821072695704686,5.176975928459775,0.6471006731286811,0.24743492606240486,0.21503683755667843,0.20462257860546165,0.04843011583292949,0.09787215463737098,0.17947308252529767,0.14300509218692334,0.9515698841670706,0.8690642060064092,0.24743492606240486,0.45466945092685207,0.8337501937120801,0.24577742474287986,0.2471815680161581,7.637331011632687,1.6197874533647985,1.8337501937120801,6.403728001404899,7.043466702113519,,0.5301411358366226,0.47830574369840645,15.604827245505964,9.716938711726335,0.3410628408964885,0.16008661506267338,0.6063705506397896,0.6226880028117401,1.6197874533647985,215.06127553147144,-2.650326539977603,-3.093197864852604,0.16008661506267338,2.0159111687460594,2.0159111687460594,2.2984000485433485,11.232387277138931,6.0871923161066706,3.790421626047433,3.790421626047433,0.06551377461028392,2.2984000485433485,0.01425223428580447,5.358899624803211,2.0159111687460594
1,PDCE,2020-12-31,FY,0.39526220832793707,0.31656316478533886,0.0033634371429633893,77.3512890924945,0.0,77.3512890924945,43.70450444023452,33.646784652259974,0.34324869529002955,-0.558357735639514,-0.635303304397621,-0.6284472324531151,0.010791809041520195,-0.13828249973797116,-0.2769296412439812,-0.1443520087857741,0.9892081909584798,1.1378069360317495,-0.558357735639514,0.5006583653638536,1.002636933586895,0.35192372162585867,0.3826690542901104,-7.256528798881422,0.5366515122638408,2.0026369335868948,4.718731960155742,8.351541898824957,,0.23719032704772947,0.22003836216796077,8.855675769203367,1.8083174725956987,0.026696929293340527,0.0,0.7549132145537523,0.20419869919857853,0.5366515122638408,4.328751243781094,-1.2565950809491486,,,0.7975613373694052,0.7975613373694052,1.8099370400722736,-2.8800143378900196,11.741226579878871,2.3975431946070405,2.3975431946070405,0.003955575248027959,1.8099370400722736,,-155.6678845842472,0.7975613373694052
2,PDCE,2019-12-31,FY,0.8416521329900617,0.7400188245716026,0.002665891537247737,74.36783385286188,0.0,74.36783385286188,46.8207307791546,27.547103073707277,0.41002543458721386,0.008494769654433841,-0.04589240978371039,-0.04335124591229848,0.055372203887055375,-0.01273905967612865,-0.024265395051267243,0.0027168528055389056,0.9446277961129447,-5.4024313372354795,0.008494769654433841,0.4750112392889576,0.9048026831005003,0.3351310788494315,,0.1560326537494204,0.7290239936936493,1.9048026831005003,4.9080359221186844,7.795692077546647,,0.3192211275536591,0.29385682944154223,13.403079710144928,-0.4955022488755622,0.01503935532233883,0.0,0.6564999713143753,-0.0369692831491938,,,-0.9643487191472818,,,0.5855943150288659,0.5855943150288659,1.0461912160104962,-24.132898466793506,-43.10576216307745,1.593589126768615,1.593589126768615,0.007869423413084838,1.0461912160104962,,227.60334811757372,0.5855943150288659
3,PDCE,2018-12-31,FY,0.6223385198655825,0.4145718730017641,0.003169967393325382,47.64407778347738,0.0,47.64407778347738,96.54580810497518,-48.9017303214978,0.5053436751103089,0.055933943470356365,0.005344754277278283,0.0014554365194419125,0.7276887871853547,0.0004451882587373422,0.0008006465329590915,0.018947969245924637,0.2723112128146453,0.09555475522856481,0.055933943470356365,0.4439640460416646,0.7984448539364264,0.3210665136135581,,1.099194118478722,0.7442630030229078,1.7984448539364264,7.660973136236868,3.7805887916245107,,0.34724179849317816,0.3058795438965966,13.46223830212386,-3.756172512450991,0.021162899831968392,0.0,0.6398035628337774,-0.2790154525684188,,,-0.7818513826333202,,,0.8721415619193333,0.8721415619193333,1.585402080802321,1089.2966196905957,-8.881054055084551,2.4779513164640075,2.4779513164640075,10.727083462942922,1.585402080802321,,43.464285132026696,0.8721415619193333
4,PDCE,2017-12-31,FY,0.960702621421525,0.9057480676953136,0.43261356779587967,78.98864726574992,0.0,78.98864726574992,97.28669978562078,-18.298052519870865,0.38338531832777706,-0.26093108629655104,-0.37174235886293044,-0.13964104069286068,0.6243606966932994,-0.028847770227817836,-0.05084603148207743,-0.05952944027804325,0.3756393033067006,1.4246763930628075,-0.26093108629655104,0.4326446059416397,0.7625636602251751,0.3147715544484464,,-3.027575164561466,0.5109355413340371,1.762563660225175,4.620917215761293,3.7517975304364053,,0.23213211144265353,0.20658518501926856,8.939699561037108,-2.572520011543661,2.7442775339095036,0.0,0.6445880116177701,-0.28776358690573484,,,-0.7765400498726795,,,1.342611156713264,1.342611156713264,3.6872812627544227,-26.40542668873807,-19.878710283118075,5.720368974129972,5.720368974129972,-0.43091592088136077,3.6872812627544227,,-16.637599906882997,1.342611156713264
0,MYL,2019-12-31,FY,1.2133558384658203,0.6542349751306316,0.08539979529906089,97.07943132907265,128.22455904983624,225.3039903789089,50.97969195964698,174.32429841926194,0.3389070040433025,0.06035389765662363,0.01342550323898961,0.0014608060519107865,0.8911917098445595,0.0005375053990497673,0.0014136892239855938,0.02702208172418089,0.10880829015544041,0.22244633338135716,0.06035389765662363,0.61978531778407,1.6300930678739123,0.48550746598205047,0.4879261608466338,1.3417745988787937,0.15928961266050834,2.6300930678739123,3.7598077677520596,7.15971372068933,2.8465685723913285,,0.3679512405816576,3.497576110141555,2.7102966841186737,1.1337987201861548,0.0,0.15683665927568366,0.7749071353329268,0.15928961266050834,16.532538955087077,-8.460131332082552,,,0.9512230094750838,0.9512230094750838,0.9829263075518456,672.8657142857143,8.087675466838377,6.267197427510119,6.267197427510119,-7.062080260960689,0.9829263075518456,,8.231863247863249,0.9512230094750838
1,MYL,2018-12-31,FY,1.387963729892323,0.7324643620035747,0.08459392301320895,91.96905692720769,126.71353416842699,218.68259109563468,55.16031376559073,163.52227733004395,0.3499768233061335,0.0748738400720664,0.026097831885883205,0.030829375803531605,-0.18130026809651476,0.010768323715667376,0.028971570875557857,0.03041521151379716,1.1813002680965148,0.3485574115173461,0.0748738400720664,0.6283141234584495,1.690443901998011,0.5196242937741578,0.521349667185951,1.5786465056241932,0.17669873608753064,2.690443901998011,3.96872613675807,6.617076210826211,2.880513138516394,,0.3492877632129623,4.551409135082604,2.2275996112730807,0.9317784256559767,0.0,0.2048032604798013,0.4894307554340864,0.17669873608753064,25.64841182913472,-9.288774295914319,,,1.303259609931701,1.303259609931701,1.3868312649227297,44.98408510638298,13.835520460692784,6.7715292309006285,6.7715292309006285,-0.9568888043534426,1.3868312649227297,,9.734050701552226,1.303259609931701
2,MYL,2017-12-31,FY,1.12967284230968,0.6427262618827619,0.04574569714813713,110.72885611831,130.26492715380513,240.99378327211514,50.00140358756983,190.9923796845453,0.40168126506378227,0.11958648605524157,0.07583328434542355,0.05844957464497762,0.2292358803986711,0.019437920142544748,0.052300940815774445,0.04840080214812549,0.770764119601329,0.6341292134831461,0.11958648605524157,0.6283447326308499,1.6906654843848627,0.4915504204730848,0.4953967026133382,2.6636737747848858,0.15804298573265568,2.690665484384863,3.296340383124792,7.299795081967213,2.8019821449640148,,0.3325587955192243,3.8630495790458372,2.1863423760523855,0.9197380729653882,0.0,0.17340040478010027,0.5659628051142968,0.15804298573265568,10.349874686716792,-7.483870967741935,,,1.7680641137395174,1.7680641137395174,1.9759223023757737,33.805589080459775,20.134083518740372,11.395142386671834,11.395142386671834,0.8774573602156974,1.9759223023757737,,11.1923876179318,1.7680641137395174
3,MYL,2016-12-31,FY,1.4923522526633206,0.8897970519967465,0.19814708274644394,109.09898076176549,140.53292371353783,249.63190447530332,53.74966692267904,195.88223755262428,0.42403560562973397,0.12405095288392962,0.010986828444781483,0.04333342361129919,-2.944124897288414,0.013822416503965306,0.043180223457656396,0.04628859207357127,3.944124897288414,0.08856706207699586,0.12405095288392962,0.6798497964073236,2.1238012990050557,0.5776375331983237,0.5804352585055068,3.0213280562884783,0.13312178119960463,3.1239272413234738,3.3455857923827357,6.79073975518893,2.597256147207295,,0.31897817785994437,3.990643274853801,2.5274853801169592,2.289083820662768,0.0,0.18481705170219104,0.6333528722157092,0.13312178119960463,11.664957264957264,-5.243852459016393,,,1.6770497112322558,1.6770497112322558,1.6829997562494925,38.838375000000006,14.377926885701065,9.106301289566238,9.106301289566238,-0.8128962209302327,1.6829997562494925,,15.728516313407955,1.6770497112322558
4,MYL,2015-12-31,FY,1.5702052302168745,0.9521857260686042,0.29983989132016886,104.09272162302611,136.59844241540705,240.69116403843316,77.68817616818845,163.0029878702447,0.4471275704453141,0.14460246253698578,0.09708037712237387,0.08989002364968768,0.0739567402228534,0.038064101815634306,0.08680512883536111,0.07514259733818301,0.9259340179156653,0.6713604693802714,0.14460246253698578,0.5614365201614895,1.280355167752243,0.3920049813200498,,4.017383618149676,0.31903234004701697,2.2804985457375775,3.506489159941988,4.698269646719538,2.6720656073808304,,0.42345190567503604,4.253494282083863,2.407454468445574,2.6175349428208388,0.0,0.21300626769749612,0.5659945232760767,,,-5.534582529622486,,,2.5480539510876246,2.5480539510876246,2.638607107632592,29.353725814063235,21.88618754398311,12.387462285287528,12.387462285287528,39.32150164368982,2.638607107632592,,13.092451460556235,2.5480539510876246
0,CHK,2019-12-31,FY,0.5229933110367893,0.41638795986622074,0.002508361204013378,42.56685121922488,0.0,42.56685121922488,22.46015074755962,20.10670047166526,0.04664860407586288,-0.006007774767345977,-0.07527388384968783,-0.03628224761456002,0.5179968701095462,-0.019020564441425306,-0.06998409452397182,-0.0036953843924353307,0.48200312989045385,12.529411764705882,-0.006007774767345977,0.7282158957574261,2.679391047489207,0.673370936618673,0.6824446208240132,-0.0776255707762557,0.17160076126030874,3.679391047489207,8.574747474747475,16.251004016064257,,0.5752914068853348,0.5242388686469462,22.859154929577464,21.690140845070424,0.08450704225352113,-0.29545454545454547,0.19118859700789256,0.9488601355514479,0.17160076126030874,4.2155844155844155,-19.55421686746988,202.875,-0.2954545454545454,1.710065894114974,1.710065894114974,0.8865590764518789,-24.435064935064933,4.887012987012987,4.637091805298829,4.637091805298829,0.1806249931271099,0.8865590764518789,0.012091416423066702,7.522374833850244,1.710065894114974
1,CHK,2018-12-31,FY,0.5650636492220651,0.44236209335219234,0.0014144271570014145,44.4878311015541,0.0,44.4878311015541,33.296867527498804,11.190963574055296,0.18248460561039975,0.15159808425373864,0.08474244941843417,0.08532890235558596,-0.011534025374855825,0.0797478761304467,1.8693790149892933,0.19103337849488852,1.0069204152249136,0.5589941972920697,0.15159808425373864,0.9573399104777565,22.441113490364025,0.9401895491803278,0.9429722798876542,3.184804928131417,0.259000259000259,23.441113490364025,8.20449077786688,10.961992136304064,,1.1330011074197122,0.9345939526810998,28.169014084507044,23.816901408450704,0.056338028169014086,0.10538373424971363,0.19548431238393119,0.8455,0.259000259000259,5.2493438320209975,-6.472491909385114,-9.216589861751151,0.10538373424971363,88.17987152034262,88.17987152034262,4.0250219919851435,47.17067583046965,24.35245416913069,20.59,20.59,-5.890127810936093,4.0250219919851435,0.002234094220495386,17.67823571945047,88.17987152034262
2,CHK,2017-12-31,FY,0.6472835314091681,0.5632427843803056,0.0021222410865874364,50.81402695871946,0.0,50.81402695871946,30.94102397926118,19.87300297945828,0.18755265374894692,0.16396377422072453,0.1005686604886268,0.0999368155012637,0.0020942408376963353,0.07637826961770623,-2.5510752688172045,0.15463303207865728,0.993717277486911,0.613359023763648,0.16396377422072453,1.0299396378269619,-34.4005376344086,1.038956958843858,1.0387459639620873,2.7655417406749554,0.07470169457535346,-33.4005376344086,7.183055975794251,11.796636085626911,,0.8891385767790262,0.7642655935613683,10.492957746478874,6.183098591549296,0.07042253521126761,0.1928345626975764,0.07845408593091828,0.5892617449664429,0.07470169457535346,14.326923076923077,-2.434640522875817,-6.056910569105691,0.1928345626975764,-138.56451612903226,-138.56451612903226,5.428180286436395,54.31612223393045,117.41685649202734,69.18926174496644,69.18926174496644,0.4468135587879024,5.428180286436395,0.003550226981725061,22.79140422378659,-138.56451612903226
3,CHK,2016-12-31,FY,0.587171052631579,0.5315241228070176,0.24177631578947367,49.00978150406504,0.0,49.00978150406504,28.775222900046927,20.234558604018112,-0.08282520325203252,-0.1289380081300813,-0.5829522357723578,-0.5590701219512195,0.04140335585094792,-0.3378108688977587,3.658354114713217,-0.10820895522388059,0.9590324689474831,4.521182266009852,-0.1289380081300813,1.0923395762972061,-11.829592684954282,1.1377218088151115,1.130222991989608,-2.2505543237250554,-0.019538358394789773,-10.829592684954282,7.4474929044465465,12.68452380952381,,0.7420114996700914,0.6042370279398219,-2.8732394366197185,-14.492957746478874,12.422535211267606,0.0,-0.025914634146341462,5.044117647058823,-0.019538358394789773,-0.40556660039761433,0.24727272727272728,,,-76.25270157938488,-76.25270157938488,11.652947154471546,-20.84344467166553,-89.14674441205054,-449.66666666666663,-449.66666666666663,-0.2976332020647688,11.652947154471546,,366.9963768115942,-76.25270157938488
4,CHK,2015-12-31,FY,0.6729986431478969,0.5302578018995929,0.22388059701492538,32.28494202444375,0.0,32.28494202444375,27.296205339459714,4.988736684984037,0.011046693826386712,-0.03502036979003447,-1.4962394233782512,-1.1505014102162332,0.23368939155932558,-0.8460563461427666,-6.126408010012516,-0.03269455822118198,0.7689286836317939,42.7248322147651,-0.03502036979003447,0.861900097943193,6.24113475177305,0.8120147439416516,0.8174687785561986,-1.358662613981763,0.11495109455053563,7.24113475177305,11.305580159433127,13.371822033898304,,0.892712267449993,0.7353805381114248,17.380281690140844,7.859154929577465,11.619718309859154,-0.019679945522642153,0.09667815731745534,0.4521880064829822,0.11495109455053563,3.2388451443569553,-1.8254437869822486,-3.1886304909560725,-0.019679945522642153,20.082603254067585,20.082603254067585,3.7713882795361955,-3.278038815117467,86.26881720430107,39.0097244732577,39.0097244732577,0.003785086380303688,3.7713882795361955,0.006003573060783581,32.42905027932961,20.082603254067585
